Date,Close,High,Low,Open,Volume
2023-01-09,17196.555,17389.957,17093.992,17093.992,18624736866
2023-01-10,17446.293,17484.721,17162.99,17192.949,15808338949
2023-01-11,17934.896,17934.896,17337.994,17446.359,18372283782
2023-01-12,18869.588,19030.088,17995.203,18117.594,34971338710
2023-01-13,19909.574,19964.322,18753.164,18868.906,29225029694
2023-01-14,20976.299,21075.143,19907.828,19910.537,38967784639
2023-01-15,20880.799,20993.748,20606.986,20977.484,19298407543
2023-01-16,21169.633,21360.875,20715.746,20882.225,26792494050
2023-01-17,21161.52,21438.66,20978.533,21175.834,24999983362
2023-01-18,20688.781,21564.502,20541.545,21161.051,30005625418
2023-01-19,21086.793,21163.012,20685.381,20686.746,21152848261
2023-01-20,22676.553,22692.357,20919.127,21085.373,28799154319
2023-01-21,22777.625,23282.348,22511.834,22677.428,32442278429
2023-01-22,22720.416,23056.73,22387.9,22777.986,24746386230
2023-01-23,22934.432,23126.486,22654.305,22721.088,26518700512
2023-01-24,22636.469,23134.012,22549.744,22929.627,26405069715
2023-01-25,23117.859,23722.1,22406.076,22639.268,30685366709
2023-01-26,23032.777,23237.078,22911.373,23108.955,26357839322
2023-01-27,23078.729,23417.721,22654.594,23030.717,25383335641
2023-01-28,23031.09,23165.896,22908.846,23079.965,14712928379
2023-01-29,23774.566,23919.891,22985.07,23031.449,27423687259
2023-01-30,22840.139,23789.348,22657.582,23774.648,27205595568
2023-01-31,23139.283,23225.021,22765.568,22840.797,22837828665
2023-02-01,23723.77,23764.539,22877.75,23137.836,26683255504
2023-02-02,23471.871,24167.211,23468.596,23720.824,32066936882
2023-02-03,23449.322,23678.104,23279.955,23469.412,27083066007
2023-02-04,23331.848,23556.949,23291.795,23446.32,15639298538
2023-02-05,22955.666,23423.436,22841.76,23332.248,19564262605
2023-02-06,22760.109,23119.279,22692.025,22954.021,23825006542
2023-02-07,23264.291,23310.975,22756.258,22757.268,27187964471
2023-02-08,22939.398,23367.959,22731.098,23263.416,25371367758
2023-02-09,21819.039,22996.438,21773.975,22946.566,32572572185
2023-02-10,21651.184,21941.186,21539.393,21819.006,27078406594
2023-02-11,21870.875,21891.41,21618.449,21651.842,16356226232
2023-02-12,21788.203,22060.994,21682.828,21870.902,17821046406
2023-02-13,21808.102,21898.414,21460.088,21787,23918742607
2023-02-14,22220.805,22293.141,21632.395,21801.822,26792596581
2023-02-15,24307.842,24307.842,22082.77,22220.586,32483312909
2023-02-16,23623.475,25134.117,23602.523,24307.35,39316664596
2023-02-17,24565.602,24924.041,23460.756,23621.283,41358451255
2023-02-18,24641.277,24798.836,24468.373,24565.297,19625427158
2023-02-19,24327.643,25093.055,24327.643,24640.027,25555105670
2023-02-20,24829.148,25020.459,23927.91,24336.623,28987376573
2023-02-21,24436.354,25126.852,24200.363,24833.049,31252098714
2023-02-22,24188.844,24472.34,23644.318,24437.418,30199996781
2023-02-23,23947.492,24572.09,23693.92,24190.719,30476264066
2023-02-24,23198.127,24103.705,23007.072,23946.008,26811744928
2023-02-25,23175.375,23210.211,22861.559,23200.125,16100721565
2023-02-26,23561.213,23654.367,23084.221,23174.15,16644534842
2023-02-27,23522.871,23857.891,23205.879,23561.451,22660763494
2023-02-28,23147.354,23585.385,23077.65,23521.838,20535363434
2023-03-01,23646.551,23880.633,23088.627,23150.93,24662841200
2023-03-02,23475.467,23739.139,23245.021,23647.02,20386398516
2023-03-03,22362.68,23479.348,22213.238,23476.633,26062404610
2023-03-04,22353.35,22405.178,22198.98,22362.924,11166012913
2023-03-05,22435.514,22613.686,22307.143,22354.145,13317001733
2023-03-06,22429.758,22584.293,22331.314,22436.816,17353192895
2023-03-07,22219.77,22527.418,22011.262,22428.322,22765452204
2023-03-08,21718.08,22268.896,21708.051,22216.441,22536575684
2023-03-09,20363.021,21802.717,20210.307,21720.08,30364664171
2023-03-10,20187.244,20370.596,19628.254,20367.002,39578257695
2023-03-11,20632.41,20792.525,20068.66,20187.877,30180288176
2023-03-12,22163.949,22185.031,20448.807,20628.029,29279035521
2023-03-13,24197.533,24550.838,21918.199,22156.406,49466362688
2023-03-14,24746.074,26514.717,24081.184,24201.766,54622230164
2023-03-15,24375.961,25240.615,23964.91,24770.926,43655701450
2023-03-16,25052.789,25190.326,24225.111,24373.457,33866061747
2023-03-17,27423.93,27787.813,24955.17,25055.123,50730261335
2023-03-18,26965.879,27725.953,26636.262,27448.117,35723036817
2023-03-19,28038.676,28440.561,26907.717,26969.504,37769448859
2023-03-20,27767.236,28527.725,27242.881,28041.602,44774027664
2023-03-21,28175.816,28439.563,27439.646,27768.393,36102192830
2023-03-22,27307.438,28803.336,26759.996,28158.721,33382021890
2023-03-23,28333.973,28729.844,27183.363,27301.957,24220433689
2023-03-24,27493.285,28388.438,27039.266,28324.111,25980310960
2023-03-25,27494.707,27791.826,27196.234,27487.338,13383005987
2023-03-26,27994.33,28178.145,27445.047,27495.523,13878363192
2023-03-27,27139.889,28037.926,26606.689,27994.068,18188895178
2023-03-28,27268.131,27460.719,26677.818,27132.889,17783600385
2023-03-29,28348.441,28619.543,27259.662,27267.031,20684945906
2023-03-30,28033.563,29159.902,27720.16,28350.141,22435349951
2023-03-31,28478.484,28639.896,27583.715,28032.262,19001327598
2023-04-01,28411.035,28802.457,28297.172,28473.332,10876469901
2023-04-02,28199.309,28518.959,27884.088,28462.846,12284641999
2023-04-03,27790.221,28475.623,27276.721,28183.08,19556501327
2023-04-04,28168.09,28433.742,27681.305,27795.273,15284538859
2023-04-05,28177.984,28739.238,27843.764,28169.727,17052315986
2023-04-06,28044.141,28178.385,27738.76,28175.227,13837809380
2023-04-07,27925.859,28111.594,27794.031,28038.967,10861680497
2023-04-08,27947.795,28159.863,27883.387,27920.514,9373255556
2023-04-09,28333.051,28532.83,27828.48,27952.367,12175322951
2023-04-10,29652.98,29771.465,28189.271,28336.027,19282400094
2023-04-11,30235.059,30509.084,29609.301,29653.68,20121259843
2023-04-12,30139.053,30462.48,29725.574,30231.582,18651929926
2023-04-13,30399.066,30539.846,29878.623,29892.74,17487721001
2023-04-14,30485.699,31005.607,30044.498,30409.563,22659995079
2023-04-15,30318.496,30601.74,30245.883,30490.75,11940685378
2023-04-16,30315.355,30555.537,30157.832,30315.977,12854816417
2023-04-17,29445.045,30319.197,29275.371,30317.146,17872186762
2023-04-18,30397.553,30470.303,29154.85,29449.092,19480529496
2023-04-19,28822.68,30411.055,28669.898,30394.188,24571565421
2023-04-20,28245.988,29076.4,28037.258,28823.684,21340360360
2023-04-21,27276.91,28349.969,27177.365,28249.23,20759504330
2023-04-22,27817.5,27872.143,27169.57,27265.895,13125734602
2023-04-23,27591.385,27820.244,27400.314,27816.145,12785446832
2023-04-24,27525.34,27979.982,27070.85,27591.73,17703288330
2023-04-25,28307.598,28371.078,27207.932,27514.873,17733373139
2023-04-26,28422.701,29995.838,27324.549,28300.059,31854242019
2023-04-27,29473.787,29871.547,28402.887,28428.465,27153445027
2023-04-28,29340.262,29572.791,28929.609,29481.014,17544464887
2023-04-29,29248.488,29452.455,29088.043,29336.566,10662634333
2023-04-30,29268.807,29952.029,29114.021,29245.516,14652199272
2023-05-01,28091.568,29329.936,27680.793,29227.104,18655599976
2023-05-02,28680.537,28881.299,27924.123,28087.176,16432924527
2023-05-03,29006.309,29259.533,28178.389,28680.494,19122972518
2023-05-04,28847.711,29353.186,28694.039,29031.305,15548678514
2023-05-05,29534.385,29668.908,28845.51,28851.48,17936566518
2023-05-06,28904.623,29820.127,28468.967,29538.859,15913866714
2023-05-07,28454.979,29157.518,28441.367,28901.623,11301355486
2023-05-08,27694.273,28663.271,27310.135,28450.457,19122903752
2023-05-09,27658.775,27821.4,27375.602,27695.068,14128593256
2023-05-10,27621.756,28322.688,26883.67,27654.637,20656025026
2023-05-11,27000.789,27621.941,26781.826,27621.086,16724343943
2023-05-12,26804.99,27055.646,25878.43,26987.662,19313599897
2023-05-13,26784.078,27030.482,26710.873,26807.77,9999171605
2023-05-14,26930.639,27150.977,26661.355,26788.975,10014858959
2023-05-15,27192.693,27646.348,26766.098,26931.385,14413231792
2023-05-16,27036.65,27299.305,26878.947,27171.514,12732238816
2023-05-17,27398.803,27465.928,26600.145,27035.471,15140006925
2023-05-18,26832.209,27466.527,26415.102,27401.65,15222938600
2023-05-19,26890.129,27128.619,26700.211,26826.754,11258983301
2023-05-20,27129.586,27155.158,26843.277,26888.842,7044911360
2023-05-21,26753.826,27265.918,26706.922,27118.424,8647416921
2023-05-22,26851.277,27045.734,26549.734,26749.893,11056770492
2023-05-23,27225.727,27434.684,26816.18,26855.961,13697203143
2023-05-24,26334.818,27224.604,26106.576,27224.604,16299104428
2023-05-25,26476.207,26591.52,25890.594,26329.461,13851122697
2023-05-26,26719.291,26916.67,26343.949,26474.182,12711619225
2023-05-27,26868.354,26888.883,26621.141,26720.182,7892015141
2023-05-28,28085.646,28193.449,26802.752,26871.158,14545229578
2023-05-29,27745.885,28432.039,27563.877,28075.592,15181308984
2023-05-30,27702.35,28044.76,27588.502,27745.123,13251081851
2023-05-31,27219.658,27831.678,26866.453,27700.529,15656371534
2023-06-01,26819.973,27346.105,26671.721,27218.412,14678970415
2023-06-02,27249.59,27303.861,26574.645,26824.557,14837415000
2023-06-03,27075.129,27317.053,26958.004,27252.324,8385597470
2023-06-04,27119.066,27407.02,26968.225,27075.123,9360912318
2023-06-05,25760.098,27129.982,25445.168,27123.109,21513292646
2023-06-06,27238.783,27313.82,25434.867,25732.109,21929670693
2023-06-07,26345.998,27332.182,26146.988,27235.65,19530045082
2023-06-08,26508.217,26797.514,26246.664,26347.654,11904824295
2023-06-09,26480.375,26770.289,26339.314,26505.924,11015551640
2023-06-10,25851.24,26531.045,25501.836,26481.762,19872933189
2023-06-11,25940.168,26203.439,25668.986,25854.031,10732609603
2023-06-12,25902.5,26087.92,25675.197,25934.285,11677889997
2023-06-13,25918.729,26376.352,25728.365,25902.941,14143474486
2023-06-14,25124.676,26041.801,24902.152,25920.258,14265717766
2023-06-15,25576.395,25735.309,24797.168,25121.674,15837384409
2023-06-16,26327.463,26463.174,25245.357,25575.283,16324646965
2023-06-17,26510.676,26769.395,26174.492,26328.68,11090276850
2023-06-18,26336.213,26675.926,26325.891,26510.457,9565695129
2023-06-19,26851.029,26984.611,26312.832,26335.441,12826986222
2023-06-20,28327.488,28388.969,26668.791,26841.664,22211859147
2023-06-21,30027.297,30737.33,28283.41,28311.311,33346760979
2023-06-22,29912.281,30495.998,29679.158,29995.936,20653160491
2023-06-23,30695.469,31389.539,29845.215,29896.383,24115570085
2023-06-24,30548.695,30804.148,30290.146,30708.738,12147822496
2023-06-25,30480.262,31041.271,30327.943,30545.15,12703464114
2023-06-26,30271.131,30636.029,29955.744,30480.523,16493186997
2023-06-27,30688.164,31006.787,30236.65,30274.32,16428827944
2023-06-28,30086.246,30703.279,29921.822,30696.561,14571500779
2023-06-29,30445.352,30796.25,30057.203,30086.188,13180860821
2023-06-30,30477.252,31256.863,29600.275,30441.354,26387306197
2023-07-01,30590.078,30641.289,30328.865,30471.848,9086606733
2023-07-02,30620.77,30766.141,30264.02,30587.27,10533418042
2023-07-03,31156.439,31375.613,30586.514,30624.516,15271884873
2023-07-04,30777.582,31325.197,30659.355,31156.865,12810828427
2023-07-05,30514.166,30877.33,30225.613,30778.725,12481622280
2023-07-06,29909.338,31460.053,29892.227,30507.15,21129219509
2023-07-07,30342.266,30434.645,29777.285,29907.998,13384770155
2023-07-08,30292.541,30374.438,30080.16,30346.922,7509378699
2023-07-09,30171.234,30427.59,30085.592,30291.611,7903327692
2023-07-10,30414.471,31026.084,29985.395,30172.424,14828209155
2023-07-11,30620.951,30788.314,30358.098,30417.633,12151839152
2023-07-12,30391.646,30959.965,30228.836,30622.246,14805659717
2023-07-13,31476.049,31814.516,30268.352,30387.488,23686079548
2023-07-14,30334.068,31582.254,29966.387,31474.721,20917902660
2023-07-15,30295.807,30407.781,30263.463,30331.783,8011667756
2023-07-16,30249.133,30437.561,30089.67,30297.473,8516564470
2023-07-17,30145.889,30336.4,29685.783,30249.627,13240156074
2023-07-18,29856.563,30233.656,29556.428,30147.07,13138897269
2023-07-19,29913.924,30184.182,29794.27,29862.047,12128602812
2023-07-20,29792.016,30195.531,29638.096,29915.25,14655207121
2023-07-21,29908.744,30045.998,29733.852,29805.111,10972789818
2023-07-22,29771.803,29991.615,29664.121,29908.697,7873300598
2023-07-23,30084.539,30330.641,29741.527,29790.111,9220145050
2023-07-24,29176.916,30093.395,28934.295,30081.662,15395817395
2023-07-25,29227.391,29353.16,29062.434,29178.971,10266772793
2023-07-26,29354.973,29675.553,29113.912,29225.76,13497554655
2023-07-27,29210.689,29560.967,29099.352,29353.799,10770779217
2023-07-28,29319.246,29521.514,29125.846,29212.164,11218474952
2023-07-29,29356.918,29396.844,29264.166,29319.445,6481775959
2023-07-30,29275.309,29443.17,29059.502,29357.094,8678454527
2023-07-31,29230.111,29489.873,29131.578,29278.314,11656781982
2023-08-01,29675.732,29675.732,28657.023,29230.873,18272392391
2023-08-02,29151.959,29987.998,28946.51,29704.146,19212655598
2023-08-03,29178.68,29375.707,28959.488,29161.813,12780357746
2023-08-04,29074.092,29302.078,28885.336,29174.383,12036639988
2023-08-05,29042.127,29102.465,28957.797,29075.389,6598366353
2023-08-06,29041.855,29160.822,28963.834,29043.701,7269806994
2023-08-07,29180.578,29244.281,28724.141,29038.514,13618163710
2023-08-08,29765.492,30176.797,29113.814,29180.02,17570561357
2023-08-09,29561.494,30093.436,29376.801,29766.695,18379521213
2023-08-10,29429.592,29688.564,29354.447,29563.973,11865344789
2023-08-11,29397.715,29517.773,29253.518,29424.902,10195168197
2023-08-12,29415.965,29465.113,29357.588,29399.787,6194358008
2023-08-13,29282.914,29441.434,29265.807,29416.594,7329897180
2023-08-14,29408.443,29660.254,29124.105,29283.264,14013695304
2023-08-15,29170.348,29439.121,29088.854,29408.049,12640195779
2023-08-16,28701.779,29221.977,28701.779,29169.074,14949271904
2023-08-17,26664.551,28745.947,25409.111,28699.803,31120851211
2023-08-18,26049.557,26808.195,25668.922,26636.078,24026236529
2023-08-19,26096.205,26249.449,25802.408,26047.832,10631443812
2023-08-20,26189.584,26260.682,26004.314,26096.861,9036580420
2023-08-21,26124.141,26220.201,25846.088,26188.691,13371557893
2023-08-22,26031.656,26135.508,25520.729,26130.748,14503820706
2023-08-23,26431.641,26786.898,25804.998,26040.475,16985265785
2023-08-24,26162.373,26554.91,25914.926,26431.52,12871532023
2023-08-25,26047.668,26248.104,25786.813,26163.68,12406045118
2023-08-26,26008.463,26107.385,25983.879,26047.234,6034817316
2023-08-27,26089.693,26165.373,25965.098,26008.242,6913768611
2023-08-28,26106.15,26198.578,25880.6,26089.615,11002805166
2023-08-29,27727.393,28089.338,25912.629,26102.486,29368391712
2023-08-30,27297.266,27760.16,27069.207,27726.084,16343655235
2023-08-31,25931.473,27456.078,25752.93,27301.93,20181001451
2023-09-01,25800.725,26125.869,25362.609,25934.021,17202862221
2023-09-02,25868.799,25970.285,25753.094,25800.91,10100387473
2023-09-03,25969.566,26087.148,25817.031,25869.473,8962524523
2023-09-04,25812.416,26081.525,25657.025,25968.17,10680635106
2023-09-05,25779.982,25858.375,25589.988,25814.957,11094740040
2023-09-06,25753.236,25953.016,25404.359,25783.932,12752705327
2023-09-07,26240.195,26409.303,25608.201,25748.313,11088307100
2023-09-08,25905.654,26414.006,25677.48,26245.209,10817356400
2023-09-09,25895.678,25921.977,25810.494,25905.426,5481314132
2023-09-10,25832.227,25978.131,25640.262,25895.211,7899553047
2023-09-11,25162.654,25883.947,24930.297,25831.715,14600006467
2023-09-12,25833.344,26451.939,25133.078,25160.658,18657279324
2023-09-13,26228.324,26376.113,25781.123,25837.555,13072077070
2023-09-14,26539.674,26774.623,26171.451,26228.277,13811359124
2023-09-15,26608.693,26840.498,26240.701,26533.818,11479735788
2023-09-16,26568.281,26754.77,26473.891,26606.199,7402031417
2023-09-17,26534.188,26617.998,26445.074,26567.928,6774210670
2023-09-18,26754.281,27414.734,26415.516,26532.994,15615339655
2023-09-19,27211.117,27488.764,26681.605,26760.852,13807690550
2023-09-20,27132.008,27379.506,26864.082,27210.229,13281116604
2023-09-21,26567.633,27152.939,26389.301,27129.84,13371443708
2023-09-22,26579.568,26726.078,26495.533,26564.057,10578746709
2023-09-23,26579.391,26634.186,26520.52,26578.557,7404700301
2023-09-24,26256.826,26716.059,26221.051,26579.373,8192867686
2023-09-25,26298.48,26421.508,26011.469,26253.775,11997833257
2023-09-26,26217.25,26389.885,26090.713,26294.758,9985498161
2023-09-27,26352.717,26817.842,26111.465,26209.498,11718380997
2023-09-28,27021.547,27259.5,26327.322,26355.813,14079002707
2023-09-29,26911.721,27225.938,26721.764,27024.842,10396435377
2023-09-30,26967.916,27091.795,26888.969,26911.689,5331172801
2023-10-01,27983.75,28047.238,26965.094,26967.396,9503917434
2023-10-02,27530.785,28494.459,27347.787,27976.799,19793041322
2023-10-03,27429.979,27667.191,27216.002,27508.252,11407814187
2023-10-04,27799.395,27826.658,27248.105,27429.074,11143355314
2023-10-05,27415.912,28091.861,27375.602,27798.646,11877253670
2023-10-06,27946.598,28252.537,27215.553,27412.123,13492391599
2023-10-07,27968.84,28028.092,27870.424,27946.781,6553044316
2023-10-08,27935.09,28102.17,27740.662,27971.678,7916875290
2023-10-09,27583.678,27989.471,27302.563,27934.473,12007668568
2023-10-10,27391.02,27715.848,27301.654,27589.201,9973350678
2023-10-11,26873.32,27474.115,26561.1,27392.076,13648094333
2023-10-12,26756.799,26921.439,26558.32,26873.293,9392909295
2023-10-13,26862.375,27092.697,26686.322,26752.879,15165312851
2023-10-14,26861.707,26969,26814.586,26866.203,5388116782
2023-10-15,27159.652,27289.17,26817.895,26858.012,7098201980
2023-10-16,28519.467,29448.139,27130.473,27162.629,27833876539
2023-10-17,28415.748,28618.752,28110.186,28522.098,14872527508
2023-10-18,28328.342,28889.01,28174.252,28413.531,12724128586
2023-10-19,28719.807,28892.475,28177.988,28332.416,14448058195
2023-10-20,29682.949,30104.086,28601.67,28732.813,21536125230
2023-10-21,29918.412,30287.482,29481.752,29683.381,11541146996
2023-10-22,29993.896,30199.434,29720.313,29918.654,10446520040
2023-10-23,33086.234,34370.438,30097.828,30140.686,38363572311
2023-10-24,33901.527,35150.434,32880.762,33077.305,44934999645
2023-10-25,34502.82,35133.758,33709.109,33916.043,25254318008
2023-10-26,34156.648,34832.91,33762.324,34504.289,19427195376
2023-10-27,33909.801,34238.211,33416.887,34156.5,16418032871
2023-10-28,34089.574,34399.391,33874.805,33907.723,10160330825
2023-10-29,34538.48,34743.262,33947.566,34089.371,11160323986
2023-10-30,34502.363,34843.934,34110.973,34531.742,17184860315
2023-10-31,34667.781,34719.254,34083.309,34500.078,15758270810
2023-11-01,35437.254,35527.93,34170.691,34657.273,22446272005
2023-11-02,34938.242,35919.844,34401.574,35441.578,20998158544
2023-11-03,34732.324,34942.473,34133.441,34942.473,17158456701
2023-11-04,35082.195,35256.031,34616.691,34736.324,9561294264
2023-11-05,35049.355,35340.34,34594.242,35090.012,12412743996
2023-11-06,35037.371,35286.027,34765.363,35044.789,12693436420
2023-11-07,35443.563,35892.418,34545.816,35047.793,18834737789
2023-11-08,35655.277,35994.418,35147.801,35419.477,17295394918
2023-11-09,36693.125,37926.258,35592.102,35633.633,37762672382
2023-11-10,37313.969,37493.801,36362.754,36702.25,22711265155
2023-11-11,37138.051,37407.094,36773.668,37310.07,13924272142
2023-11-12,37054.52,37227.691,36779.117,37133.992,11545715999
2023-11-13,36502.355,37405.117,36399.605,37070.305,19057712790
2023-11-14,35537.641,36753.352,34948.5,36491.789,23857403554
2023-11-15,37880.582,37964.895,35383.781,35548.113,27365821679
2023-11-16,36154.77,37934.625,35545.473,37879.98,26007385366
2023-11-17,36596.684,36704.484,35901.234,36164.824,22445028430
2023-11-18,36585.703,36839.281,36233.313,36625.371,11886022717
2023-11-19,37386.547,37509.355,36414.598,36585.766,12915986553
2023-11-20,37476.957,37756.82,36882.531,37374.074,20888209068
2023-11-21,35813.813,37631.141,35813.813,37469.16,25172163756
2023-11-22,37432.34,37856.98,35670.973,35756.555,24397247860
2023-11-23,37289.621,37643.918,36923.863,37420.434,14214948217
2023-11-24,37720.281,38415.34,37261.605,37296.316,22922957823
2023-11-25,37796.793,37892.43,37617.418,37721.414,9099571165
2023-11-26,37479.121,37820.301,37162.75,37796.828,13744796068
2023-11-27,37254.168,37559.355,36750.129,37454.191,19002925720
2023-11-28,37831.086,38368.48,36891.09,37247.992,21696137014
2023-11-29,37858.492,38366.113,37612.633,37826.105,20728546658
2023-11-30,37712.746,38141.754,37531.141,37861.117,18115982627
2023-12-01,38688.75,38954.109,37629.359,37718.008,23512784002
2023-12-02,39476.332,39678.938,38652.594,38689.277,15534035612
2023-12-03,39978.391,40135.605,39298.164,39472.207,15769696322
2023-12-04,41980.098,42371.75,39978.629,39978.629,39856129827
2023-12-05,44080.648,44408.664,41421.148,41986.266,36312154535
2023-12-06,43746.445,44265.77,43478.082,44080.023,29909761586
2023-12-07,43292.664,44042.59,42880.648,43769.133,27635760671
2023-12-08,44166.602,44705.516,43125.297,43293.137,24421116687
2023-12-09,43725.984,44361.258,43627.598,44180.02,17368210171
2023-12-10,43779.699,44034.625,43593.285,43728.383,13000481418
2023-12-11,41243.832,43808.375,40234.578,43792.02,40632672038
2023-12-12,41450.223,42048.305,40667.563,41238.734,24779520132
2023-12-13,42890.742,43429.781,40676.867,41468.465,26797884674
2023-12-14,43023.973,43390.859,41767.09,42884.262,25578530178
2023-12-15,41929.758,43087.824,41692.969,43028.25,19639442462
2023-12-16,42240.117,42664.945,41723.113,41937.742,14386729590
2023-12-17,41364.664,42359.496,41274.543,42236.109,16678702876
2023-12-18,42623.539,42720.297,40530.258,41348.203,25224642008
2023-12-19,42270.527,43354.297,41826.336,42641.512,23171001281
2023-12-20,43652.25,44275.586,42223.816,42261.301,27868908174
2023-12-21,43869.152,44240.668,43330.051,43648.125,22452766169
2023-12-22,43997.902,44367.957,43441.969,43868.988,21028503216
2023-12-23,43739.543,44015.699,43351.355,44012.199,13507796558
2023-12-24,43016.117,43945.523,42786.918,43728.367,18830554085
2023-12-25,43613.141,43765.094,42765.77,43010.574,21115795370
2023-12-26,42520.402,43603.176,41676.488,43599.848,30026850982
2023-12-27,43442.855,43683.16,42167.582,42518.469,25260941032
2023-12-28,42627.855,43804.781,42318.551,43468.199,22992093014
2023-12-29,42099.402,43124.324,41424.063,42614.645,26000021055
2023-12-30,42156.902,42584.125,41556.227,42091.754,16013925945
2023-12-31,42265.188,42860.938,41998.254,42152.098,16397498810
2024-01-01,44167.332,44175.438,42214.977,42280.234,18426978443
2024-01-02,44957.969,45899.707,44176.949,44187.141,39335274536
2024-01-03,42848.176,45503.242,40813.535,44961.602,46342323118
2024-01-04,44179.922,44770.023,42675.176,42855.816,30448091210
2024-01-05,44162.691,44353.285,42784.719,44192.98,32336029347
2024-01-06,43989.195,44227.633,43475.156,44178.953,16092503468
2024-01-07,43943.098,44495.57,43662.23,43998.465,19330573863
2024-01-08,46970.504,47218,43244.082,43948.707,42746192015
2024-01-09,46139.73,47893.699,45244.715,46987.641,39821290992
2024-01-10,46627.777,47647.223,44483.152,46121.539,50114613298
2024-01-11,46368.586,48969.371,45678.645,46656.074,45833734549
2024-01-12,42853.168,46498.137,41903.77,46354.793,43332698900
2024-01-13,42842.383,43234.66,42464.145,42799.445,20601860469
2024-01-14,41796.27,43065.598,41724.613,42842.262,17521429522
2024-01-15,42511.969,43319.723,41705.418,41715.066,22320220558
2024-01-16,43154.945,43566.273,42085.996,42499.336,24062872740
2024-01-17,42742.652,43189.891,42189.309,43132.102,20851232595
2024-01-18,41262.059,42876.348,40631.172,42742.313,25218357242
2024-01-19,41618.406,42134.16,40297.457,41278.461,25752407154
2024-01-20,41665.586,41877.895,41446.824,41624.59,11586690904
2024-01-21,41545.785,41855.367,41497.008,41671.488,9344043642
2024-01-22,39507.367,41651.207,39450.117,41553.652,31338708143
2024-01-23,39845.551,40127.352,38521.895,39518.715,29244553045
2024-01-24,40077.074,40483.785,39508.797,39877.594,22359526178
2024-01-25,39933.809,40254.48,39545.664,40075.551,18491782013
2024-01-26,41816.871,42209.387,39825.691,39936.816,25598119893
2024-01-27,42120.055,42195.633,41431.281,41815.625,11422941934
2024-01-28,42035.594,42797.176,41696.91,42126.125,16858971687
2024-01-29,43288.246,43305.867,41818.332,42030.914,20668476578
2024-01-30,42952.609,43838.945,42711.371,43300.227,23842814518
2024-01-31,42582.605,43717.406,42298.945,42946.25,24673628793
2024-02-01,43075.773,43243.168,41879.191,42569.762,21423953779
2024-02-02,43185.859,43422.488,42584.336,43077.641,18603843039
2024-02-03,42992.25,43359.941,42890.809,43184.965,11169245236
2024-02-04,42583.582,43097.645,42374.832,42994.941,14802225490
2024-02-05,42658.668,43494.25,42264.816,42577.621,18715487317
2024-02-06,43084.672,43344.148,42529.02,42657.391,16798476726
2024-02-07,44318.223,44341.949,42775.957,43090.02,21126587775
2024-02-08,45301.566,45575.84,44332.125,44332.125,26154524080
2024-02-09,47147.199,48152.496,45260.824,45297.383,39316770844
2024-02-10,47771.277,48146.172,46905.32,47153.527,16398681570
2024-02-11,48293.918,48535.938,47617.406,47768.969,19315867136
2024-02-12,49958.223,50280.477,47745.762,48296.387,34511985805
2024-02-13,49742.441,50358.391,48406.496,49941.359,35593051468
2024-02-14,51826.695,52021.371,49296.832,49733.445,39105608050
2024-02-15,51938.555,52820.066,51371.629,51836.785,38564360533
2024-02-16,52160.203,52537.969,51641.367,51937.727,28180567298
2024-02-17,51662.996,52191.914,50669.668,52161.676,20009091006
2024-02-18,52122.547,52356.965,51233.707,51661.969,17595377311
2024-02-19,51779.145,52483.324,51711.82,52134.813,21362184346
2024-02-20,52284.875,52945.051,50792.313,51777.727,33353758256
2024-02-21,51839.18,52368.816,50671.758,52273.535,28624907020
2024-02-22,51304.973,52009.613,50926.293,51854.645,25413900611
2024-02-23,50731.949,51497.934,50561.777,51283.906,21427078270
2024-02-24,51571.102,51684.195,50585.445,50736.371,15174077879
2024-02-25,51733.238,51950.027,51306.172,51565.215,15413239245
2024-02-26,54522.402,54938.176,50931.031,51730.539,34074411896
2024-02-27,57085.371,57537.84,54484.199,54519.363,49756832031
2024-02-28,62504.789,63913.133,56738.426,57071.098,83239156760
2024-02-29,61198.383,63585.645,60498.73,62499.184,65496611844
2024-03-01,62440.633,63155.102,60802.527,61168.063,40186368423
2024-03-02,62029.848,62458.699,61657.289,62431.652,23888473685
2024-03-03,63167.371,63230.211,61435.023,62031.578,26253811450
2024-03-04,68330.414,68537.031,62386.52,63137.004,70670471105
2024-03-05,63801.199,69170.625,59323.91,68341.055,1.02803E+11
2024-03-06,66106.805,67637.93,62848.672,63776.051,68750229073
2024-03-07,66925.484,68029.922,65655.531,66099.742,46989543159
2024-03-08,68300.094,70083.055,66230.453,66938.094,59202881172
2024-03-09,68498.883,68673.055,68053.125,68299.258,21609650379
2024-03-10,69019.789,70005.203,68239.977,68500.258,35683977532
2024-03-11,72123.906,72850.711,67194.883,69020.547,65716656765
2024-03-12,71481.289,72825.656,68728.852,72125.125,62554434520
2024-03-13,73083.5,73637.477,71334.094,71482.117,48212536929
2024-03-14,71396.594,73750.07,68563.023,73079.375,59594605698
2024-03-15,69403.773,72357.133,65630.695,71387.875,78320453976
2024-03-16,65315.117,70046.273,64801.395,69392.484,46842198371
2024-03-17,68390.625,68845.719,64545.316,65316.344,44716864318
2024-03-18,67548.594,68897.133,66594.227,68371.305,49261579492
2024-03-19,61912.773,68106.93,61536.18,67556.133,74215844794
2024-03-20,67913.672,68115.258,60807.785,61930.156,66792634382
